boutique_id,boutique_name,market,boutique_tier,category,collection,reference_sku,reference_name,model_stock_target,min_stock_level,unit_cost_usd,model_stock_value,is_core_reference,review_cycle,last_reviewed_date,notes
cn-2,Aurelle Kerry Centre Shanghai,China,Standard,Fine Jewellery,Love,J-LOVE-BRAC-YG,"LOVE Bracelet, Classic, Yellow Gold",2,1,2867.73,5735.46,True,Quarterly,2026-05-15,Standard stock plan for Love.
cn-2,Aurelle Kerry Centre Shanghai,China,Standard,Fine Jewellery,Love,J-LOVE-BRAC-WG,"LOVE Bracelet, Classic, White Gold",3,1,3100.0,9300.0,True,Quarterly,2026-05-15,Standard stock plan for Love.
cn-2,Aurelle Kerry Centre Shanghai,China,Standard,Fine Jewellery,Love,J-LOVE-RING-YG,"LOVE Ring, Yellow Gold",3,1,1800.0,5400.0,True,Quarterly,2026-05-15,Standard stock plan for Love.
cn-2,Aurelle Kerry Centre Shanghai,China,Standard,Fine Jewellery,Love,J-LOVE-RING-WG,"LOVE Ring, White Gold",1,1,1950.0,1950.0,False,Quarterly,2026-05-15,Standard stock plan for Love.
cn-2,Aurelle Kerry Centre Shanghai,China,Standard,Fine Jewellery,Juste un Clou,J-JUC-BRAC-YG,"Juste un Clou Bracelet, Yellow Gold",2,1,4741.44,9482.88,True,Quarterly,2026-05-15,Standard stock plan for Juste un Clou.
cn-2,Aurelle Kerry Centre Shanghai,China,Standard,Fine Jewellery,Juste un Clou,J-JUC-BRAC-WG,"Juste un Clou Bracelet, White Gold",1,1,5100.0,5100.0,False,Quarterly,2026-05-15,Standard stock plan for Juste un Clou.
cn-2,Aurelle Kerry Centre Shanghai,China,Standard,Fine Jewellery,Juste un Clou,J-JUC-RING-YG,"Juste un Clou Ring, Yellow Gold",2,1,2200.0,4400.0,True,Quarterly,2026-05-15,Standard stock plan for Juste un Clou.
cn-2,Aurelle Kerry Centre Shanghai,China,Standard,Fine Jewellery,Clash,J-CLASH-BRAC-RG,"Clash de Aurelle Bracelet, Rose Gold",2,1,8500.0,17000.0,False,Quarterly,2026-05-15,Standard stock plan for Clash.
cn-2,Aurelle Kerry Centre Shanghai,China,Standard,Fine Jewellery,Trinity,J-TRINITY-RING-CL,"Trinity Ring, Classic, Three Golds",2,1,1693.47,3386.94,True,Quarterly,2026-05-15,Standard stock plan for Trinity.
cn-2,Aurelle Kerry Centre Shanghai,China,Standard,Fine Jewellery,Trinity,J-TRINITY-RING-LM,"Trinity Ring, Large Model, Three Golds",1,1,2850.0,2850.0,False,Quarterly,2026-05-15,Standard stock plan for Trinity.
cn-2,Aurelle Kerry Centre Shanghai,China,Standard,Fine Jewellery,Trinity,J-TRINITY-BRAC-CL,"Trinity Bracelet, Classic, Three Golds",1,1,6500.0,6500.0,False,Quarterly,2026-05-15,Standard stock plan for Trinity.
cn-2,Aurelle Kerry Centre Shanghai,China,Standard,Fine Jewellery,Aurelle d'Amour,J-DAMOUR-NECK-WG,"Aurelle d'Amour Necklace, White Gold & Diamond",2,1,5834.47,11668.94,False,Quarterly,2026-05-15,Standard stock plan for Aurelle d'Amour.
cn-2,Aurelle Kerry Centre Shanghai,China,Standard,Fine Jewellery,Aurelle d'Amour,J-DAMOUR-NECK-YG,"Aurelle d'Amour Necklace, Yellow Gold & Diamond",2,1,5500.0,11000.0,False,Quarterly,2026-05-15,Standard stock plan for Aurelle d'Amour.
cn-3,Aurelle SKP Beijing,China,Flagship,High Jewellery,High Jewellery,HJ-PANTHERE-NECK,"Maison Panthère Necklace, Platinum & Diamonds",1,0,259608.6,259608.6,False,Monthly,2026-05-15,Standard stock plan for High Jewellery.
cn-3,Aurelle SKP Beijing,China,Flagship,High Jewellery,High Jewellery,HJ-TRINITY-CUFF,"Trinity HJ Cuff, White/Yellow/Rose Gold & Diamonds",1,0,228231.04,228231.04,False,Monthly,2026-05-15,Standard stock plan for High Jewellery.
cn-3,Aurelle SKP Beijing,China,Flagship,High Jewellery,High Jewellery,HJ-CACTUS-COLL,"Cactus de Aurelle Collier, Yellow Gold & Emeralds",1,0,299658.81,299658.81,False,Monthly,2026-05-15,Standard stock plan for High Jewellery.
cn-3,Aurelle SKP Beijing,China,Flagship,High Jewellery,High Jewellery,HJ-LOVE-BRAC,"LOVE Bracelet HJ, Pink Gold & Diamonds",1,0,135813.52,135813.52,False,Monthly,2026-05-15,Standard stock plan for High Jewellery.
cn-3,Aurelle SKP Beijing,China,Flagship,Watches,Santos,W-SANTOS-M-SS-BLK,"Santos de Aurelle Watch, Medium, Steel, Black Dial",4,1,12418.57,49674.28,True,Quarterly,2026-05-15,Standard stock plan for Santos.
cn-3,Aurelle SKP Beijing,China,Flagship,Watches,Santos,W-SANTOS-L-YG-BRN,"Santos de Aurelle Watch, Large, Yellow Gold, Brown Strap",2,1,28000.0,56000.0,False,Quarterly,2026-05-15,Standard stock plan for Santos.
cn-3,Aurelle SKP Beijing,China,Flagship,Watches,Santos,W-SANTOS-L-SS-WHT,"Santos de Aurelle Watch, Large, Steel, White Dial",5,1,14500.0,72500.0,True,Quarterly,2026-05-15,Standard stock plan for Santos.
cn-3,Aurelle SKP Beijing,China,Flagship,Watches,Tank,W-TANK-S-SS-WHT,"Tank Must Watch, Small, Steel, Silver Dial",5,1,7843.85,39219.25,True,Quarterly,2026-05-15,Standard stock plan for Tank.
cn-3,Aurelle SKP Beijing,China,Flagship,Watches,Tank,W-TANK-L-SS-BLK,"Tank Must Watch, Large, Steel, Black Dial",3,1,8900.0,26700.0,False,Quarterly,2026-05-15,Standard stock plan for Tank.
cn-3,Aurelle SKP Beijing,China,Flagship,Watches,Tank,W-TANK-M-YG-SLV,"Tank Must Watch, Medium, Yellow Gold, Silver Dial",2,1,18500.0,37000.0,False,Quarterly,2026-05-15,Standard stock plan for Tank.
cn-3,Aurelle SKP Beijing,China,Flagship,Watches,Ballon Bleu,W-BBLUE-M-SS-BLU,"Ballon Bleu de Aurelle Watch, Medium, Steel, Blue Dial",3,1,16128.28,48384.84,False,Quarterly,2026-05-15,Standard stock plan for Ballon Bleu.
cn-3,Aurelle SKP Beijing,China,Flagship,Watches,Ballon Bleu,W-BBLUE-L-YG-SLV,"Ballon Bleu de Aurelle Watch, Large, Yellow Gold, Silver Dial",3,1,24000.0,72000.0,False,Quarterly,2026-05-15,Standard stock plan for Ballon Bleu.
cn-3,Aurelle SKP Beijing,China,Flagship,Watches,Ballon Bleu,W-BBLUE-S-SS-PNK,"Ballon Bleu de Aurelle Watch, Small, Steel, Pink Dial",2,1,12000.0,24000.0,False,Quarterly,2026-05-15,Standard stock plan for Ballon Bleu.
cn-3,Aurelle SKP Beijing,China,Flagship,Watches,Panthère,W-PANTHERE-S-YG-WHT,"Panthère de Aurelle Watch, Small, Yellow Gold, White Dial",5,1,9074.71,45373.55,True,Quarterly,2026-05-15,Standard stock plan for Panthère.
cn-3,Aurelle SKP Beijing,China,Flagship,Watches,Panthère,W-PANTHERE-M-SS-SLV,"Panthère de Aurelle Watch, Medium, Steel, Silver Dial",3,1,7500.0,22500.0,False,Quarterly,2026-05-15,Standard stock plan for Panthère.
cn-3,Aurelle SKP Beijing,China,Flagship,Watches,Panthère,W-PANTHERE-S-SS-SLV,"Panthère de Aurelle Watch, Small, Steel, Silver Dial",3,1,6200.0,18600.0,False,Quarterly,2026-05-15,Standard stock plan for Panthère.
cn-3,Aurelle SKP Beijing,China,Flagship,Watches,Baignoire,W-BAIGNOIRE-XS-YG,"Baignoire Watch, Extra-Small, Yellow Gold, Leather Strap",3,1,3048.34,9145.02,False,Quarterly,2026-05-15,Standard stock plan for Baignoire.
cn-3,Aurelle SKP Beijing,China,Flagship,Watches,Baignoire,W-BAIGNOIRE-S-WG-DM,"Baignoire Watch, Small, White Gold, Diamond Bezel",2,1,16500.0,33000.0,False,Quarterly,2026-05-15,Standard stock plan for Baignoire.
cn-3,Aurelle SKP Beijing,China,Flagship,Watches,Baignoire,W-BAIGNOIRE-M-YG,"Baignoire Watch, Medium, Yellow Gold",2,1,12500.0,25000.0,False,Quarterly,2026-05-15,Standard stock plan for Baignoire.
cn-3,Aurelle SKP Beijing,China,Flagship,Fine Jewellery,Love,J-LOVE-BRAC-YG,"LOVE Bracelet, Classic, Yellow Gold",4,1,2867.73,11470.92,True,Quarterly,2026-05-15,Standard stock plan for Love.
cn-3,Aurelle SKP Beijing,China,Flagship,Fine Jewellery,Love,J-LOVE-BRAC-WG,"LOVE Bracelet, Classic, White Gold",5,1,3100.0,15500.0,True,Quarterly,2026-05-15,Standard stock plan for Love.
cn-3,Aurelle SKP Beijing,China,Flagship,Fine Jewellery,Love,J-LOVE-BRAC-PG,"LOVE Bracelet, Classic, Pink Gold",2,1,2950.0,5900.0,False,Quarterly,2026-05-15,Standard stock plan for Love.
cn-3,Aurelle SKP Beijing,China,Flagship,Fine Jewellery,Love,J-LOVE-RING-YG,"LOVE Ring, Yellow Gold",3,1,1800.0,5400.0,True,Quarterly,2026-05-15,Standard stock plan for Love.
cn-3,Aurelle SKP Beijing,China,Flagship,Fine Jewellery,Love,J-LOVE-RING-WG,"LOVE Ring, White Gold",2,1,1950.0,3900.0,False,Quarterly,2026-05-15,Standard stock plan for Love.
cn-3,Aurelle SKP Beijing,China,Flagship,Fine Jewellery,Juste un Clou,J-JUC-BRAC-YG,"Juste un Clou Bracelet, Yellow Gold",5,1,4741.44,23707.2,True,Quarterly,2026-05-15,Standard stock plan for Juste un Clou.
cn-3,Aurelle SKP Beijing,China,Flagship,Fine Jewellery,Juste un Clou,J-JUC-BRAC-WG,"Juste un Clou Bracelet, White Gold",3,1,5100.0,15300.0,False,Quarterly,2026-05-15,Standard stock plan for Juste un Clou.
cn-3,Aurelle SKP Beijing,China,Flagship,Fine Jewellery,Juste un Clou,J-JUC-RING-YG,"Juste un Clou Ring, Yellow Gold",3,1,2200.0,6600.0,True,Quarterly,2026-05-15,Standard stock plan for Juste un Clou.
cn-3,Aurelle SKP Beijing,China,Flagship,Fine Jewellery,Clash,J-CLASH-RING-RG,"Clash de Aurelle Ring, Rose Gold, Medium",3,1,3879.4,11638.2,False,Quarterly,2026-05-15,Standard stock plan for Clash.
cn-3,Aurelle SKP Beijing,China,Flagship,Fine Jewellery,Clash,J-CLASH-RING-WG,"Clash de Aurelle Ring, White Gold, Small",2,1,4150.0,8300.0,False,Quarterly,2026-05-15,Standard stock plan for Clash.
cn-3,Aurelle SKP Beijing,China,Flagship,Fine Jewellery,Clash,J-CLASH-BRAC-RG,"Clash de Aurelle Bracelet, Rose Gold",2,1,8500.0,17000.0,False,Quarterly,2026-05-15,Standard stock plan for Clash.
cn-3,Aurelle SKP Beijing,China,Flagship,Fine Jewellery,Trinity,J-TRINITY-RING-CL,"Trinity Ring, Classic, Three Golds",4,1,1693.47,6773.88,True,Quarterly,2026-05-15,Standard stock plan for Trinity.
cn-3,Aurelle SKP Beijing,China,Flagship,Fine Jewellery,Trinity,J-TRINITY-RING-LM,"Trinity Ring, Large Model, Three Golds",3,1,2850.0,8550.0,False,Quarterly,2026-05-15,Standard stock plan for Trinity.
cn-3,Aurelle SKP Beijing,China,Flagship,Fine Jewellery,Trinity,J-TRINITY-BRAC-CL,"Trinity Bracelet, Classic, Three Golds",2,1,6500.0,13000.0,False,Quarterly,2026-05-15,Standard stock plan for Trinity.
cn-3,Aurelle SKP Beijing,China,Flagship,Fine Jewellery,Aurelle d'Amour,J-DAMOUR-NECK-WG,"Aurelle d'Amour Necklace, White Gold & Diamond",3,1,5834.47,17503.41,False,Quarterly,2026-05-15,Standard stock plan for Aurelle d'Amour.
cn-3,Aurelle SKP Beijing,China,Flagship,Fine Jewellery,Aurelle d'Amour,J-DAMOUR-NECK-YG,"Aurelle d'Amour Necklace, Yellow Gold & Diamond",3,1,5500.0,16500.0,False,Quarterly,2026-05-15,Standard stock plan for Aurelle d'Amour.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Watches,Santos,W-SANTOS-M-SS-BLK,"Santos de Aurelle Watch, Medium, Steel, Black Dial",2,1,12418.57,24837.14,True,Quarterly,2026-05-15,Standard stock plan for Santos.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Watches,Santos,W-SANTOS-L-YG-BRN,"Santos de Aurelle Watch, Large, Yellow Gold, Brown Strap",2,1,28000.0,56000.0,False,Quarterly,2026-05-15,Standard stock plan for Santos.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Watches,Santos,W-SANTOS-L-SS-WHT,"Santos de Aurelle Watch, Large, Steel, White Dial",2,1,14500.0,29000.0,True,Quarterly,2026-05-15,Standard stock plan for Santos.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Watches,Tank,W-TANK-S-SS-WHT,"Tank Must Watch, Small, Steel, Silver Dial",2,1,7843.85,15687.7,True,Quarterly,2026-05-15,Standard stock plan for Tank.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Watches,Tank,W-TANK-L-SS-BLK,"Tank Must Watch, Large, Steel, Black Dial",1,1,8900.0,8900.0,False,Quarterly,2026-05-15,Standard stock plan for Tank.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Watches,Tank,W-TANK-M-YG-SLV,"Tank Must Watch, Medium, Yellow Gold, Silver Dial",1,1,18500.0,18500.0,False,Quarterly,2026-05-15,Standard stock plan for Tank.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Watches,Ballon Bleu,W-BBLUE-M-SS-BLU,"Ballon Bleu de Aurelle Watch, Medium, Steel, Blue Dial",1,1,16128.28,16128.28,False,Quarterly,2026-05-15,Standard stock plan for Ballon Bleu.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Watches,Ballon Bleu,W-BBLUE-L-YG-SLV,"Ballon Bleu de Aurelle Watch, Large, Yellow Gold, Silver Dial",1,1,24000.0,24000.0,False,Quarterly,2026-05-15,Standard stock plan for Ballon Bleu.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Watches,Ballon Bleu,W-BBLUE-S-SS-PNK,"Ballon Bleu de Aurelle Watch, Small, Steel, Pink Dial",2,1,12000.0,24000.0,False,Quarterly,2026-05-15,Standard stock plan for Ballon Bleu.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Watches,Panthère,W-PANTHERE-S-YG-WHT,"Panthère de Aurelle Watch, Small, Yellow Gold, White Dial",3,1,9074.71,27224.13,True,Quarterly,2026-05-15,Standard stock plan for Panthère.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Watches,Panthère,W-PANTHERE-M-SS-SLV,"Panthère de Aurelle Watch, Medium, Steel, Silver Dial",1,1,7500.0,7500.0,False,Quarterly,2026-05-15,Standard stock plan for Panthère.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Watches,Baignoire,W-BAIGNOIRE-XS-YG,"Baignoire Watch, Extra-Small, Yellow Gold, Leather Strap",2,1,3048.34,6096.68,False,Quarterly,2026-05-15,Standard stock plan for Baignoire.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Watches,Baignoire,W-BAIGNOIRE-M-YG,"Baignoire Watch, Medium, Yellow Gold",1,1,12500.0,12500.0,False,Quarterly,2026-05-15,Standard stock plan for Baignoire.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Fine Jewellery,Love,J-LOVE-BRAC-YG,"LOVE Bracelet, Classic, Yellow Gold",3,1,2867.73,8603.19,True,Quarterly,2026-05-15,Standard stock plan for Love.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Fine Jewellery,Love,J-LOVE-BRAC-WG,"LOVE Bracelet, Classic, White Gold",2,1,3100.0,6200.0,True,Quarterly,2026-05-15,Standard stock plan for Love.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Fine Jewellery,Love,J-LOVE-BRAC-PG,"LOVE Bracelet, Classic, Pink Gold",2,1,2950.0,5900.0,False,Quarterly,2026-05-15,Standard stock plan for Love.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Fine Jewellery,Love,J-LOVE-RING-YG,"LOVE Ring, Yellow Gold",2,1,1800.0,3600.0,True,Quarterly,2026-05-15,Standard stock plan for Love.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Fine Jewellery,Juste un Clou,J-JUC-BRAC-YG,"Juste un Clou Bracelet, Yellow Gold",2,1,4741.44,9482.88,True,Quarterly,2026-05-15,Standard stock plan for Juste un Clou.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Fine Jewellery,Juste un Clou,J-JUC-BRAC-WG,"Juste un Clou Bracelet, White Gold",2,1,5100.0,10200.0,False,Quarterly,2026-05-15,Standard stock plan for Juste un Clou.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Fine Jewellery,Juste un Clou,J-JUC-RING-YG,"Juste un Clou Ring, Yellow Gold",2,1,2200.0,4400.0,True,Quarterly,2026-05-15,Standard stock plan for Juste un Clou.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Fine Jewellery,Clash,J-CLASH-RING-RG,"Clash de Aurelle Ring, Rose Gold, Medium",1,1,3879.4,3879.4,False,Quarterly,2026-05-15,Standard stock plan for Clash.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Fine Jewellery,Clash,J-CLASH-RING-WG,"Clash de Aurelle Ring, White Gold, Small",1,1,4150.0,4150.0,False,Quarterly,2026-05-15,Standard stock plan for Clash.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Fine Jewellery,Clash,J-CLASH-BRAC-RG,"Clash de Aurelle Bracelet, Rose Gold",1,1,8500.0,8500.0,False,Quarterly,2026-05-15,Standard stock plan for Clash.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Fine Jewellery,Trinity,J-TRINITY-RING-CL,"Trinity Ring, Classic, Three Golds",2,1,1693.47,3386.94,True,Quarterly,2026-05-15,Standard stock plan for Trinity.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Fine Jewellery,Trinity,J-TRINITY-RING-LM,"Trinity Ring, Large Model, Three Golds",2,1,2850.0,5700.0,False,Quarterly,2026-05-15,Standard stock plan for Trinity.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Fine Jewellery,Trinity,J-TRINITY-BRAC-CL,"Trinity Bracelet, Classic, Three Golds",2,1,6500.0,13000.0,False,Quarterly,2026-05-15,Standard stock plan for Trinity.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Fine Jewellery,Aurelle d'Amour,J-DAMOUR-NECK-WG,"Aurelle d'Amour Necklace, White Gold & Diamond",1,1,5834.47,5834.47,False,Quarterly,2026-05-15,Standard stock plan for Aurelle d'Amour.
cn-4,Aurelle Taikoo Li Chengdu,China,Standard,Fine Jewellery,Aurelle d'Amour,J-DAMOUR-NECK-YG,"Aurelle d'Amour Necklace, Yellow Gold & Diamond",1,1,5500.0,5500.0,False,Quarterly,2026-05-15,Standard stock plan for Aurelle d'Amour.
cn-5,Aurelle MixC Shenzhen,China,Standard,Watches,Santos,W-SANTOS-M-SS-BLK,"Santos de Aurelle Watch, Medium, Steel, Black Dial",2,1,12418.57,24837.14,True,Quarterly,2026-05-15,Standard stock plan for Santos.
cn-5,Aurelle MixC Shenzhen,China,Standard,Watches,Santos,W-SANTOS-L-YG-BRN,"Santos de Aurelle Watch, Large, Yellow Gold, Brown Strap",1,1,28000.0,28000.0,False,Quarterly,2026-05-15,Standard stock plan for Santos.
cn-5,Aurelle MixC Shenzhen,China,Standard,Watches,Santos,W-SANTOS-L-SS-WHT,"Santos de Aurelle Watch, Large, Steel, White Dial",3,1,14500.0,43500.0,True,Quarterly,2026-05-15,Standard stock plan for Santos.
cn-5,Aurelle MixC Shenzhen,China,Standard,Watches,Tank,W-TANK-S-SS-WHT,"Tank Must Watch, Small, Steel, Silver Dial",2,1,7843.85,15687.7,True,Quarterly,2026-05-15,Standard stock plan for Tank.
cn-5,Aurelle MixC Shenzhen,China,Standard,Watches,Tank,W-TANK-M-YG-SLV,"Tank Must Watch, Medium, Yellow Gold, Silver Dial",2,1,18500.0,37000.0,False,Quarterly,2026-05-15,Standard stock plan for Tank.
cn-5,Aurelle MixC Shenzhen,China,Standard,Watches,Ballon Bleu,W-BBLUE-M-SS-BLU,"Ballon Bleu de Aurelle Watch, Medium, Steel, Blue Dial",1,1,16128.28,16128.28,False,Quarterly,2026-05-15,Standard stock plan for Ballon Bleu.
cn-5,Aurelle MixC Shenzhen,China,Standard,Watches,Ballon Bleu,W-BBLUE-L-YG-SLV,"Ballon Bleu de Aurelle Watch, Large, Yellow Gold, Silver Dial",1,1,24000.0,24000.0,False,Quarterly,2026-05-15,Standard stock plan for Ballon Bleu.
cn-5,Aurelle MixC Shenzhen,China,Standard,Watches,Ballon Bleu,W-BBLUE-S-SS-PNK,"Ballon Bleu de Aurelle Watch, Small, Steel, Pink Dial",1,1,12000.0,12000.0,False,Quarterly,2026-05-15,Standard stock plan for Ballon Bleu.
cn-5,Aurelle MixC Shenzhen,China,Standard,Watches,Panthère,W-PANTHERE-S-YG-WHT,"Panthère de Aurelle Watch, Small, Yellow Gold, White Dial",3,1,9074.71,27224.13,True,Quarterly,2026-05-15,Standard stock plan for Panthère.
cn-5,Aurelle MixC Shenzhen,China,Standard,Watches,Panthère,W-PANTHERE-S-SS-SLV,"Panthère de Aurelle Watch, Small, Steel, Silver Dial",2,1,6200.0,12400.0,False,Quarterly,2026-05-15,Standard stock plan for Panthère.
cn-5,Aurelle MixC Shenzhen,China,Standard,Watches,Baignoire,W-BAIGNOIRE-XS-YG,"Baignoire Watch, Extra-Small, Yellow Gold, Leather Strap",1,1,3048.34,3048.34,False,Quarterly,2026-05-15,Standard stock plan for Baignoire.
cn-5,Aurelle MixC Shenzhen,China,Standard,Watches,Baignoire,W-BAIGNOIRE-M-YG,"Baignoire Watch, Medium, Yellow Gold",2,1,12500.0,25000.0,False,Quarterly,2026-05-15,Standard stock plan for Baignoire.
cn-5,Aurelle MixC Shenzhen,China,Standard,Fine Jewellery,Love,J-LOVE-BRAC-YG,"LOVE Bracelet, Classic, Yellow Gold",3,1,2867.73,8603.19,True,Quarterly,2026-05-15,Standard stock plan for Love.
cn-5,Aurelle MixC Shenzhen,China,Standard,Fine Jewellery,Love,J-LOVE-BRAC-WG,"LOVE Bracelet, Classic, White Gold",3,1,3100.0,9300.0,True,Quarterly,2026-05-15,Standard stock plan for Love.
cn-5,Aurelle MixC Shenzhen,China,Standard,Fine Jewellery,Love,J-LOVE-BRAC-PG,"LOVE Bracelet, Classic, Pink Gold",2,1,2950.0,5900.0,False,Quarterly,2026-05-15,Standard stock plan for Love.
cn-5,Aurelle MixC Shenzhen,China,Standard,Fine Jewellery,Love,J-LOVE-RING-YG,"LOVE Ring, Yellow Gold",3,1,1800.0,5400.0,True,Quarterly,2026-05-15,Standard stock plan for Love.
cn-5,Aurelle MixC Shenzhen,China,Standard,Fine Jewellery,Love,J-LOVE-RING-WG,"LOVE Ring, White Gold",2,1,1950.0,3900.0,False,Quarterly,2026-05-15,Standard stock plan for Love.
cn-5,Aurelle MixC Shenzhen,China,Standard,Fine Jewellery,Juste un Clou,J-JUC-BRAC-YG,"Juste un Clou Bracelet, Yellow Gold",3,1,4741.44,14224.32,True,Quarterly,2026-05-15,Standard stock plan for Juste un Clou.
cn-5,Aurelle MixC Shenzhen,China,Standard,Fine Jewellery,Juste un Clou,J-JUC-BRAC-WG,"Juste un Clou Bracelet, White Gold",1,1,5100.0,5100.0,False,Quarterly,2026-05-15,Standard stock plan for Juste un Clou.
cn-5,Aurelle MixC Shenzhen,China,Standard,Fine Jewellery,Juste un Clou,J-JUC-RING-YG,"Juste un Clou Ring, Yellow Gold",3,1,2200.0,6600.0,True,Quarterly,2026-05-15,Standard stock plan for Juste un Clou.
cn-5,Aurelle MixC Shenzhen,China,Standard,Fine Jewellery,Clash,J-CLASH-RING-WG,"Clash de Aurelle Ring, White Gold, Small",2,1,4150.0,8300.0,False,Quarterly,2026-05-15,Standard stock plan for Clash.
cn-5,Aurelle MixC Shenzhen,China,Standard,Fine Jewellery,Trinity,J-TRINITY-RING-CL,"Trinity Ring, Classic, Three Golds",3,1,1693.47,5080.41,True,Quarterly,2026-05-15,Standard stock plan for Trinity.
cn-5,Aurelle MixC Shenzhen,China,Standard,Fine Jewellery,Trinity,J-TRINITY-RING-LM,"Trinity Ring, Large Model, Three Golds",2,1,2850.0,5700.0,False,Quarterly,2026-05-15,Standard stock plan for Trinity.
cn-5,Aurelle MixC Shenzhen,China,Standard,Fine Jewellery,Trinity,J-TRINITY-BRAC-CL,"Trinity Bracelet, Classic, Three Golds",1,1,6500.0,6500.0,False,Quarterly,2026-05-15,Standard stock plan for Trinity.
cn-5,Aurelle MixC Shenzhen,China,Standard,Fine Jewellery,Aurelle d'Amour,J-DAMOUR-NECK-WG,"Aurelle d'Amour Necklace, White Gold & Diamond",1,1,5834.47,5834.47,False,Quarterly,2026-05-15,Standard stock plan for Aurelle d'Amour.
cn-5,Aurelle MixC Shenzhen,China,Standard,Fine Jewellery,Aurelle d'Amour,J-DAMOUR-NECK-YG,"Aurelle d'Amour Necklace, Yellow Gold & Diamond",2,1,5500.0,11000.0,False,Quarterly,2026-05-15,Standard stock plan for Aurelle d'Amour.
jp-1,Aurelle Mansion Tokyo Ginza,Japan,Flagship Maison,High Jewellery,High Jewellery,HJ-PANTHERE-NECK,"Maison Panthère Necklace, Platinum & Diamonds",1,0,259608.6,259608.6,False,Monthly,2026-05-15,Standard stock plan for High Jewellery.
jp-1,Aurelle Mansion Tokyo Ginza,Japan,Flagship Maison,High Jewellery,High Jewellery,HJ-TRINITY-CUFF,"Trinity HJ Cuff, White/Yellow/Rose Gold & Diamonds",1,0,228231.04,228231.04,False,Monthly,2026-05-15,Standard stock plan for High Jewellery.
jp-1,Aurelle Mansion Tokyo Ginza,Japan,Flagship Maison,High Jewellery,High Jewellery,HJ-CACTUS-COLL,"Cactus de Aurelle Collier, Yellow Gold & Emeralds",1,0,299658.81,299658.81,False,Monthly,2026-05-15,Standard stock plan for High Jewellery.
jp-1,Aurelle Mansion Tokyo Ginza,Japan,Flagship Maison,High Jewellery,High Jewellery,HJ-LOVE-BRAC,"LOVE Bracelet HJ, Pink Gold & Diamonds",1,0,135813.52,135813.52,False,Monthly,2026-05-15,Standard stock plan for High Jewellery.
jp-1,Aurelle Mansion Tokyo Ginza,Japan,Flagship Maison,Watches,Santos,W-SANTOS-M-SS-BLK,"Santos de Aurelle Watch, Medium, Steel, Black Dial",5,1,12418.57,62092.85,True,Quarterly,2026-05-15,Standard stock plan for Santos.
jp-1,Aurelle Mansion Tokyo Ginza,Japan,Flagship Maison,Watches,Santos,W-SANTOS-L-YG-BRN,"Santos de Aurelle Watch, Large, Yellow Gold, Brown Strap",5,1,28000.0,140000.0,False,Quarterly,2026-05-15,Standard stock plan for Santos.
jp-1,Aurelle Mansion Tokyo Ginza,Japan,Flagship Maison,Watches,Santos,W-SANTOS-L-SS-WHT,"Santos de Aurelle Watch, Large, Steel, White Dial",6,1,14500.0,87000.0,True,Quarterly,2026-05-15,Standard stock plan for Santos.
jp-1,Aurelle Mansion Tokyo Ginza,Japan,Flagship Maison,Watches,Tank,W-TANK-S-SS-WHT,"Tank Must Watch, Small, Steel, Silver Dial",7,1,7843.85,54906.95,True,Quarterly,2026-05-15,Standard stock plan for Tank.
jp-1,Aurelle Mansion Tokyo Ginza,Japan,Flagship Maison,Watches,Tank,W-TANK-L-SS-BLK,"Tank Must Watch, Large, Steel, Black Dial",4,1,8900.0,35600.0,False,Quarterly,2026-05-15,Standard stock plan for Tank.
jp-1,Aurelle Mansion Tokyo Ginza,Japan,Flagship Maison,Watches,Tank,W-TANK-M-YG-SLV,"Tank Must Watch, Medium, Yellow Gold, Silver Dial",3,1,18500.0,55500.0,False,Quarterly,2026-05-15,Standard stock plan for Tank.
